order_line_id,order_id,order_date,customer_id,customer_cpf,customer_gender,customer_birthdate,brand_name,region_name,store_name,product_category,payment_method,health_plan_name,fulfillment_type,booking_channel,channel_group,campaign_non_direct,revenue_amount,quantity,market_segment,is_excluded,order_status
OL_0002493,ORD_0002493,2022-07-12,CUST_00734,54582085102,M,1948-06-07,VitaShop Premium,Northeast,Store_027,Service - Nutritionist,credit_card,,IN_STORE_PICKUP,DIGITAL,Paid Search,,209.55,3,B2C,False,COMPLETED
OL_0002494,ORD_0002494,2025-01-03,CUST_00734,54582085102,M,1948-06-07,VitaShop Premium,Northeast,Store_027,Device - Wearable,credit_card,,HOME_DELIVERY,CALL_CENTER,,,701.19,1,B2C,False,COMPLETED
OL_0002495,ORD_0002495,2024-12-12,CUST_00734,54582085102,M,1948-06-07,VitaShop Premium,Northeast,Store_027,Service - Personal Trainer,health_plan,PlanB,HOME_DELIVERY,CALL_CENTER,,,208.81,5,B2C,False,COMPLETED
OL_0002496,ORD_0002496,2025-05-14,CUST_00734,54582085102,M,1948-06-07,VitaShop Premium,Northeast,Store_027,Device - Monitor,credit_card,,IN_STORE_PICKUP,DIGITAL,Unidentified,retention_email_q2,230.76,4,B2C,False,COMPLETED
OL_0002497,ORD_0002497,2023-11-19,CUST_00734,54582085102,M,1948-06-07,VitaShop Premium,Northeast,Store_027,Device - Monitor,vitashop_wallet,,IN_STORE_PICKUP,DIGITAL,Organic Search,,431.23,1,B2C,False,COMPLETED
OL_0002498,ORD_0002498,2025-11-03,CUST_00734,54582085102,M,1948-06-07,VitaShop Premium,Northeast,Store_027,Device - Monitor,health_plan,PlanA,HOME_DELIVERY,DIGITAL,Paid Search,brand_awareness_q1,688.91,2,B2C,False,COMPLETED
OL_0002499,ORD_0002499,2024-01-21,CUST_00734,54582085102,M,1948-06-07,VitaShop Premium,Northeast,Store_027,Device - Wearable,vitashop_wallet,,HOME_DELIVERY,IN_STORE,,,422.06,1,B2C,False,COMPLETED
OL_0002500,ORD_0002500,2025-02-22,CUST_00735,62087130581,N/A,1946-12-23,VitaShop Premium,Southeast,Store_025,Supplement - Protein,health_plan,PlanA,IN_STORE_PICKUP,DIGITAL,Unidentified,retention_email_q2,88.95,4,B2C,False,COMPLETED
OL_0002501,ORD_0002501,2023-03-01,CUST_00735,62087130581,N/A,1946-12-23,VitaShop Premium,Southeast,Store_025,Supplement - Protein,health_plan,PlanC,HOME_DELIVERY,DIGITAL,Email,new_year_promo,123.39,2,B2C,False,COMPLETED
OL_0002502,ORD_0002502,2025-11-16,CUST_00736,41107168184,N/A,1960-11-13,VitaShop Pro,Southeast,Store_015,Device - Wearable,credit_card,,IN_STORE_PICKUP,IN_STORE,,,455.63,1,PREMIUM,False,COMPLETED
OL_0002503,ORD_0002503,2025-03-30,CUST_00736,41107168184,N/A,1960-11-13,VitaShop Pro,Southeast,Store_015,Supplement - Protein,credit_card,,IN_STORE_PICKUP,DIGITAL,Social,,81.91,2,B2C,False,COMPLETED
OL_0002504,ORD_0002504,2023-08-29,CUST_00736,41107168184,N/A,1960-11-13,VitaShop Pro,Southeast,Store_015,Service - Nutritionist,vitashop_wallet,,IN_STORE_PICKUP,CALL_CENTER,,,267.61,3,PREMIUM,False,COMPLETED
OL_0002505,ORD_0002505,2023-04-26,CUST_00736,41107168184,N/A,1960-11-13,VitaShop Pro,Southeast,Store_015,Service - Nutritionist,health_plan,PlanB,IN_STORE_PICKUP,IN_STORE,,,210.09,2,PREMIUM,False,COMPLETED
OL_0002506,ORD_0002506,2025-07-18,CUST_00736,41107168184,N/A,1960-11-13,VitaShop Pro,Southeast,Store_015,Supplement - Vitamins,credit_card,,HOME_DELIVERY,IN_STORE,,,76.93,1,B2C,False,COMPLETED
OL_0002507,ORD_0002507,2023-01-13,CUST_00737,09303354971,N/A,1975-07-23,VitaShop Premium,Midwest,Store_003,Service - Nutritionist,vitashop_wallet,,IN_STORE_PICKUP,IN_STORE,,,304.66,3,PREMIUM,False,COMPLETED
OL_0002508,ORD_0002508,2022-08-06,CUST_00737,09303354971,N/A,1975-07-23,VitaShop Premium,Midwest,Store_003,Supplement - Vitamins,health_plan,PlanC,HOME_DELIVERY,CALL_CENTER,,,35.8,1,B2C,False,COMPLETED
OL_0002509,ORD_0002509,2023-06-19,CUST_00737,09303354971,N/A,1975-07-23,VitaShop Premium,Midwest,Store_003,Device - Monitor,vitashop_wallet,,HOME_DELIVERY,DIGITAL,Paid Search,,301.94,3,B2C,False,COMPLETED
OL_0002510,ORD_0002510,2022-04-18,CUST_00737,09303354971,N/A,1975-07-23,VitaShop Premium,Midwest,Store_003,Supplement - Vitamins,health_plan,PlanC,HOME_DELIVERY,DIGITAL,Unidentified,,71.99,5,B2C,False,COMPLETED
OL_0002511,ORD_0002511,2025-08-25,CUST_00738,21422459162,N/A,2002-06-22,VitaShop Pro,Northeast,Store_027,Device - Wearable,health_plan,PlanC,HOME_DELIVERY,CALL_CENTER,,,723.25,3,B2C,False,COMPLETED
OL_0002512,ORD_0002512,2023-07-23,CUST_00738,21422459162,N/A,2002-06-22,VitaShop Pro,Northeast,Store_027,Supplement - Protein,health_plan,PlanC,IN_STORE_PICKUP,CALL_CENTER,,,79.92,1,B2C,False,COMPLETED
OL_0002513,ORD_0002513,2025-08-25,CUST_00738,21422459162,N/A,2002-06-22,VitaShop Pro,Northeast,Store_027,Device - Wearable,credit_card,,IN_STORE_PICKUP,DIGITAL,Organic Search,brand_awareness_q1,775.94,2,B2C,False,COMPLETED
OL_0002514,ORD_0002514,2024-09-06,CUST_00739,35722016632,N/A,1989-11-16,VitaShop Premium,North,Store_019,Supplement - Vitamins,health_plan,PlanA,HOME_DELIVERY,DIGITAL,Referral,retention_email_q2,111.83,1,B2C,False,COMPLETED
OL_0002515,ORD_0002515,2025-08-16,CUST_00739,35722016632,N/A,1989-11-16,VitaShop Premium,North,Store_019,Service - Personal Trainer,credit_card,,HOME_DELIVERY,IN_STORE,,,265.85,1,B2C,False,COMPLETED
OL_0002516,ORD_0002516,2022-05-06,CUST_00740,90432113342,N/A,1993-04-02,VitaShop Express,South,Store_011,Service - Personal Trainer,vitashop_wallet,,IN_STORE_PICKUP,IN_STORE,,,197.15,2,B2C,False,COMPLETED
OL_0002517,ORD_0002517,2025-01-19,CUST_00740,90432113342,N/A,1993-04-02,VitaShop Express,South,Store_011,Service - Personal Trainer,credit_card,,HOME_DELIVERY,CALL_CENTER,,,125.41,3,B2C,False,COMPLETED
OL_0002518,ORD_0002518,2023-07-09,CUST_00740,90432113342,N/A,1993-04-02,VitaShop Express,South,Store_011,Service - Personal Trainer,credit_card,,IN_STORE_PICKUP,IN_STORE,,,267.14,2,B2C,False,COMPLETED
OL_0002519,ORD_0002519,2024-01-24,CUST_00740,90432113342,N/A,1993-04-02,VitaShop Express,South,Store_011,Service - Personal Trainer,credit_card,,HOME_DELIVERY,CALL_CENTER,,,174.78,4,PREMIUM,False,COMPLETED
OL_0002520,ORD_0002520,2024-11-20,CUST_00741,38067511345,M,1997-08-02,VitaShop Pro,Northeast,Store_022,Service - Personal Trainer,vitashop_wallet,,HOME_DELIVERY,DIGITAL,Direct,new_year_promo,245.43,1,B2C,False,COMPLETED
OL_0002521,ORD_0002521,2024-10-10,CUST_00741,38067511345,M,1997-08-02,VitaShop Pro,Northeast,Store_022,Supplement - Vitamins,vitashop_wallet,,IN_STORE_PICKUP,CALL_CENTER,,,80.77,2,B2C,False,COMPLETED
OL_0002522,ORD_0002522,2022-10-02,CUST_00741,38067511345,M,1997-08-02,VitaShop Pro,Northeast,Store_022,Device - Monitor,vitashop_wallet,,IN_STORE_PICKUP,IN_STORE,,,741.04,5,B2C,False,COMPLETED
OL_0002523,ORD_0002523,2025-09-28,CUST_00741,38067511345,M,1997-08-02,VitaShop Pro,Northeast,Store_022,Supplement - Protein,credit_card,,HOME_DELIVERY,CALL_CENTER,,,61.54,4,B2C,False,COMPLETED
OL_0002524,ORD_0002524,2022-12-26,CUST_00742,64291906246,M,1955-09-12,VitaShop Pro,South,Store_016,Service - Personal Trainer,credit_card,,IN_STORE_PICKUP,IN_STORE,,,183.2,4,B2C,False,COMPLETED
OL_0002525,ORD_0002525,2024-05-17,CUST_00742,64291906246,M,1955-09-12,VitaShop Pro,South,Store_016,Supplement - Vitamins,health_plan,PlanB,HOME_DELIVERY,CALL_CENTER,,,50.12,2,B2C,False,COMPLETED
OL_0002526,ORD_0002526,2022-05-14,CUST_00742,64291906246,M,1955-09-12,VitaShop Pro,South,Store_016,Service - Nutritionist,health_plan,PlanC,IN_STORE_PICKUP,CALL_CENTER,,,262.74,5,B2C,False,COMPLETED
OL_0002527,ORD_0002527,2023-07-29,CUST_00743,49006653484,M,1968-01-18,VitaShop Express,South,Store_026,Service - Personal Trainer,health_plan,PlanC,HOME_DELIVERY,IN_STORE,,,182.21,1,B2C,False,COMPLETED
OL_0002528,ORD_0002528,2023-07-08,CUST_00743,49006653484,M,1968-01-18,VitaShop Express,South,Store_026,Supplement - Vitamins,vitashop_wallet,,IN_STORE_PICKUP,DIGITAL,Direct,,53.46,2,B2C,False,COMPLETED
OL_0002529,ORD_0002529,2024-12-14,CUST_00744,48581055544,F,1996-03-05,VitaShop Express,Northeast,Store_017,Device - Wearable,vitashop_wallet,,HOME_DELIVERY,IN_STORE,,,480.02,1,B2C,False,COMPLETED
OL_0002530,ORD_0002530,2023-08-13,CUST_00744,48581055544,F,1996-03-05,VitaShop Express,Northeast,Store_017,Device - Monitor,credit_card,,HOME_DELIVERY,DIGITAL,Social,retention_email_q2,764.06,5,B2C,False,COMPLETED
OL_0002531,ORD_0002531,2024-07-10,CUST_00744,48581055544,F,1996-03-05,VitaShop Express,Northeast,Store_017,Supplement - Vitamins,vitashop_wallet,,HOME_DELIVERY,DIGITAL,Unidentified,brand_awareness_q1,146.63,2,PREMIUM,False,COMPLETED
OL_0002532,ORD_0002532,2024-12-07,CUST_00744,48581055544,F,1996-03-05,VitaShop Express,Northeast,Store_017,Device - Monitor,health_plan,PlanB,HOME_DELIVERY,CALL_CENTER,,,311.68,1,PREMIUM,False,COMPLETED
OL_0002533,ORD_0002533,2024-05-14,CUST_00744,48581055544,F,1996-03-05,VitaShop Express,Northeast,Store_017,Device - Monitor,vitashop_wallet,,HOME_DELIVERY,DIGITAL,Social,brand_awareness_q1,363.29,4,B2C,False,COMPLETED
OL_0002534,ORD_0002534,2025-01-30,CUST_00744,48581055544,F,1996-03-05,VitaShop Express,Northeast,Store_017,Supplement - Vitamins,health_plan,PlanC,HOME_DELIVERY,DIGITAL,Unidentified,,37.73,3,PREMIUM,False,COMPLETED
OL_0002535,ORD_0002535,2023-07-17,CUST_00744,48581055544,F,1996-03-05,VitaShop Express,Northeast,Store_017,Service - Personal Trainer,vitashop_wallet,,HOME_DELIVERY,CALL_CENTER,,,219.41,4,B2C,False,COMPLETED
OL_0002536,ORD_0002536,2025-01-08,CUST_00744,48581055544,F,1996-03-05,VitaShop Express,Northeast,Store_017,Service - Nutritionist,health_plan,PlanC,IN_STORE_PICKUP,DIGITAL,Organic Search,new_year_promo,269.08,4,B2C,False,COMPLETED
OL_0002537,ORD_0002537,2024-06-06,CUST_00744,48581055544,F,1996-03-05,VitaShop Express,Northeast,Store_017,Supplement - Protein,health_plan,PlanA,HOME_DELIVERY,DIGITAL,Direct,,30.5,1,B2C,False,COMPLETED
OL_0002538,ORD_0002538,2024-07-06,CUST_00744,48581055544,F,1996-03-05,VitaShop Express,Northeast,Store_017,Device - Monitor,credit_card,,HOME_DELIVERY,DIGITAL,Unidentified,black_friday,623.13,4,B2C,False,COMPLETED
OL_0002539,ORD_0002539,2024-10-31,CUST_00745,38520686669,N/A,1957-06-03,VitaShop Express,Northeast,Store_002,Supplement - Protein,vitashop_wallet,,HOME_DELIVERY,CALL_CENTER,,,106.08,4,B2C,False,COMPLETED
OL_0002540,ORD_0002540,2025-10-30,CUST_00745,38520686669,N/A,1957-06-03,VitaShop Express,Northeast,Store_002,Supplement - Vitamins,credit_card,,HOME_DELIVERY,DIGITAL,Paid Search,black_friday,87.23,5,B2C,False,COMPLETED
OL_0002541,ORD_0002541,2023-07-24,CUST_00745,38520686669,N/A,1957-06-03,VitaShop Express,Northeast,Store_002,Supplement - Protein,vitashop_wallet,,HOME_DELIVERY,CALL_CENTER,,,131.39,4,B2C,False,COMPLETED
OL_0002542,ORD_0002542,2023-09-29,CUST_00746,68267983325,F,1947-08-28,VitaShop Pro,South,Store_026,Supplement - Vitamins,credit_card,,HOME_DELIVERY,IN_STORE,,,123.4,2,B2C,False,COMPLETED
OL_0002543,ORD_0002543,2025-12-10,CUST_00746,68267983325,F,1947-08-28,VitaShop Pro,South,Store_026,Service - Nutritionist,health_plan,PlanA,HOME_DELIVERY,DIGITAL,Direct,,161.18,1,PREMIUM,False,COMPLETED
OL_0002544,ORD_0002544,2025-10-29,CUST_00747,41744886301,F,2006-01-22,VitaShop Premium,Midwest,Store_013,Service - Nutritionist,credit_card,,HOME_DELIVERY,DIGITAL,Referral,new_year_promo,284.0,2,PREMIUM,False,COMPLETED
OL_0002545,ORD_0002545,2022-05-27,CUST_00747,41744886301,F,2006-01-22,VitaShop Premium,Midwest,Store_013,Device - Wearable,health_plan,PlanC,IN_STORE_PICKUP,CALL_CENTER,,,570.44,5,B2C,False,COMPLETED
OL_0002546,ORD_0002546,2025-02-19,CUST_00747,41744886301,F,2006-01-22,VitaShop Premium,Midwest,Store_013,Service - Personal Trainer,credit_card,,HOME_DELIVERY,DIGITAL,Direct,,85.12,2,PREMIUM,False,COMPLETED
OL_0002547,ORD_0002547,2022-06-12,CUST_00747,41744886301,F,2006-01-22,VitaShop Premium,Midwest,Store_013,Device - Wearable,credit_card,,HOME_DELIVERY,DIGITAL,Email,,778.44,1,B2C,False,COMPLETED
OL_0002548,ORD_0002548,2023-08-26,CUST_00747,41744886301,F,2006-01-22,VitaShop Premium,Midwest,Store_013,Service - Nutritionist,health_plan,PlanC,IN_STORE_PICKUP,IN_STORE,,,204.11,4,B2C,False,COMPLETED
OL_0002549,ORD_0002549,2023-03-19,CUST_00747,41744886301,F,2006-01-22,VitaShop Premium,Midwest,Store_013,Device - Monitor,vitashop_wallet,,HOME_DELIVERY,DIGITAL,Organic Search,retention_email_q2,314.92,2,B2C,False,COMPLETED
OL_0002550,ORD_0002550,2025-05-03,CUST_00747,41744886301,F,2006-01-22,VitaShop Premium,Midwest,Store_013,Device - Wearable,vitashop_wallet,,IN_STORE_PICKUP,DIGITAL,Social,new_year_promo,218.22,2,B2C,False,COMPLETED
OL_0002551,ORD_0002551,2023-02-06,CUST_00747,41744886301,F,2006-01-22,VitaShop Premium,Midwest,Store_013,Device - Monitor,credit_card,,HOME_DELIVERY,DIGITAL,Email,brand_awareness_q1,441.52,1,B2C,False,COMPLETED
OL_0002552,ORD_0002552,2024-07-03,CUST_00747,41744886301,F,2006-01-22,VitaShop Premium,Midwest,Store_013,Device - Monitor,vitashop_wallet,,HOME_DELIVERY,IN_STORE,,,725.99,4,B2C,False,COMPLETED
OL_0002553,ORD_0002553,2022-10-06,CUST_00747,41744886301,F,2006-01-22,VitaShop Premium,Midwest,Store_013,Supplement - Vitamins,vitashop_wallet,,HOME_DELIVERY,IN_STORE,,,60.71,5,B2C,False,COMPLETED
OL_0002554,ORD_0002554,2025-02-09,CUST_00747,41744886301,F,2006-01-22,VitaShop Premium,Midwest,Store_013,Device - Wearable,health_plan,PlanB,HOME_DELIVERY,IN_STORE,,,778.02,4,B2C,False,COMPLETED
OL_0002555,ORD_0002555,2025-08-24,CUST_00747,41744886301,F,2006-01-22,VitaShop Premium,Midwest,Store_013,Device - Monitor,credit_card,,HOME_DELIVERY,IN_STORE,,,531.83,2,PREMIUM,False,COMPLETED
OL_0002556,ORD_0002556,2023-06-04,CUST_00748,12546057568,M,1988-06-18,VitaShop Premium,North,Store_019,Supplement - Vitamins,credit_card,,HOME_DELIVERY,DIGITAL,Email,new_year_promo,23.25,3,PREMIUM,False,COMPLETED
OL_0002557,ORD_0002557,2024-09-10,CUST_00748,12546057568,M,1988-06-18,VitaShop Premium,North,Store_019,Device - Wearable,vitashop_wallet,,HOME_DELIVERY,DIGITAL,Direct,,279.82,3,B2C,False,COMPLETED
OL_0002558,ORD_0002558,2023-03-02,CUST_00749,77265087409,N/A,1970-01-01,VitaShop Premium,Northeast,Store_012,Supplement - Vitamins,health_plan,PlanB,IN_STORE_PICKUP,DIGITAL,Social,brand_awareness_q1,94.23,1,B2C,False,COMPLETED
OL_0002559,ORD_0002559,2024-02-03,CUST_00749,77265087409,N/A,1970-01-01,VitaShop Premium,Northeast,Store_012,Device - Monitor,vitashop_wallet,,IN_STORE_PICKUP,CALL_CENTER,,,634.16,2,B2C,False,COMPLETED
OL_0002560,ORD_0002560,2023-11-15,CUST_00750,56237910149,M,1959-06-19,VitaShop Express,Northeast,Store_002,Service - Personal Trainer,health_plan,PlanA,IN_STORE_PICKUP,DIGITAL,Paid Search,black_friday,313.53,2,PREMIUM,False,COMPLETED
OL_0002561,ORD_0002561,2022-03-07,CUST_00750,56237910149,M,1959-06-19,VitaShop Express,Northeast,Store_002,Service - Personal Trainer,health_plan,PlanA,IN_STORE_PICKUP,IN_STORE,,,150.26,1,PREMIUM,False,COMPLETED
OL_0002562,ORD_0002562,2022-06-11,CUST_00750,56237910149,M,1959-06-19,VitaShop Express,Northeast,Store_002,Supplement - Protein,credit_card,,HOME_DELIVERY,CALL_CENTER,,,148.65,5,B2C,False,COMPLETED
OL_0002563,ORD_0002563,2025-05-13,CUST_00751,81568583013,F,2005-03-02,VitaShop Premium,Southeast,Store_010,Service - Nutritionist,health_plan,PlanA,HOME_DELIVERY,DIGITAL,Social,,348.28,3,B2C,False,COMPLETED
OL_0002564,ORD_0002564,2023-03-17,CUST_00752,80561424615,N/A,1995-11-12,VitaShop Pro,Southeast,Store_025,Device - Wearable,health_plan,PlanB,HOME_DELIVERY,CALL_CENTER,,,427.15,4,B2C,False,COMPLETED
OL_0002565,ORD_0002565,2024-05-20,CUST_00752,80561424615,N/A,1995-11-12,VitaShop Pro,Southeast,Store_025,Service - Nutritionist,credit_card,,HOME_DELIVERY,CALL_CENTER,,,211.45,5,B2C,False,COMPLETED
OL_0002566,ORD_0002566,2024-04-22,CUST_00753,51520807674,F,1950-01-25,VitaShop Express,North,Store_014,Service - Personal Trainer,vitashop_wallet,,HOME_DELIVERY,CALL_CENTER,,,319.07,5,B2C,False,COMPLETED
OL_0002567,ORD_0002567,2024-02-03,CUST_00753,51520807674,F,1950-01-25,VitaShop Express,North,Store_014,Supplement - Vitamins,health_plan,PlanC,HOME_DELIVERY,DIGITAL,Direct,,88.48,1,B2C,False,COMPLETED
OL_0002568,ORD_0002568,2025-12-07,CUST_00753,51520807674,F,1950-01-25,VitaShop Express,North,Store_014,Service - Personal Trainer,credit_card,,IN_STORE_PICKUP,DIGITAL,Referral,retention_email_q2,194.16,4,B2C,False,COMPLETED
OL_0002569,ORD_0002569,2023-07-24,CUST_00753,51520807674,F,1950-01-25,VitaShop Express,North,Store_014,Service - Personal Trainer,vitashop_wallet,,IN_STORE_PICKUP,DIGITAL,Social,new_year_promo,98.11,2,B2C,False,COMPLETED
OL_0002570,ORD_0002570,2024-12-25,CUST_00754,27221103281,F,1967-10-10,VitaShop Express,Midwest,Store_028,Device - Wearable,vitashop_wallet,,HOME_DELIVERY,DIGITAL,Email,black_friday,288.59,2,B2C,False,COMPLETED
OL_0002571,ORD_0002571,2024-07-18,CUST_00754,27221103281,F,1967-10-10,VitaShop Express,Midwest,Store_028,Service - Personal Trainer,health_plan,PlanA,HOME_DELIVERY,DIGITAL,Paid Search,black_friday,313.48,3,B2C,False,COMPLETED
OL_0002572,ORD_0002572,2023-06-22,CUST_00754,27221103281,F,1967-10-10,VitaShop Express,Midwest,Store_028,Supplement - Protein,vitashop_wallet,,IN_STORE_PICKUP,DIGITAL,Referral,,121.8,2,B2C,False,COMPLETED
OL_0002573,ORD_0002573,2024-01-02,CUST_00754,27221103281,F,1967-10-10,VitaShop Express,Midwest,Store_028,Service - Nutritionist,credit_card,,HOME_DELIVERY,IN_STORE,,,163.73,4,PREMIUM,False,COMPLETED
OL_0002574,ORD_0002574,2023-09-12,CUST_00754,27221103281,F,1967-10-10,VitaShop Express,Midwest,Store_028,Supplement - Vitamins,credit_card,,IN_STORE_PICKUP,DIGITAL,Paid Search,black_friday,107.66,5,B2C,False,COMPLETED
OL_0002575,ORD_0002575,2024-02-05,CUST_00754,27221103281,F,1967-10-10,VitaShop Express,Midwest,Store_028,Device - Monitor,credit_card,,HOME_DELIVERY,IN_STORE,,,497.43,3,B2C,False,COMPLETED
OL_0002576,ORD_0002576,2024-12-15,CUST_00755,86541495350,N/A,2000-10-24,VitaShop Pro,Northeast,Store_022,Device - Monitor,health_plan,PlanB,IN_STORE_PICKUP,CALL_CENTER,,,507.75,4,B2C,False,COMPLETED
OL_0002577,ORD_0002577,2025-06-23,CUST_00755,86541495350,N/A,2000-10-24,VitaShop Pro,Northeast,Store_022,Service - Nutritionist,credit_card,,IN_STORE_PICKUP,DIGITAL,Referral,,342.2,2,B2C,False,COMPLETED
OL_0002578,ORD_0002578,2024-01-10,CUST_00755,86541495350,N/A,2000-10-24,VitaShop Pro,Northeast,Store_022,Supplement - Protein,health_plan,PlanA,IN_STORE_PICKUP,DIGITAL,Direct,,89.94,2,B2C,False,COMPLETED
OL_0002579,ORD_0002579,2025-03-17,CUST_00756,74995113892,F,1996-01-31,VitaShop Premium,South,Store_021,Service - Nutritionist,credit_card,,IN_STORE_PICKUP,IN_STORE,,,348.04,1,PREMIUM,False,COMPLETED
OL_0002580,ORD_0002580,2023-06-13,CUST_00756,74995113892,F,1996-01-31,VitaShop Premium,South,Store_021,Supplement - Vitamins,vitashop_wallet,,IN_STORE_PICKUP,DIGITAL,Referral,,138.91,3,B2C,False,COMPLETED
OL_0002581,ORD_0002581,2024-01-28,CUST_00756,74995113892,F,1996-01-31,VitaShop Premium,South,Store_021,Device - Wearable,health_plan,PlanC,IN_STORE_PICKUP,CALL_CENTER,,,696.27,1,PREMIUM,False,COMPLETED
OL_0002582,ORD_0002582,2024-11-20,CUST_00756,74995113892,F,1996-01-31,VitaShop Premium,South,Store_021,Supplement - Vitamins,vitashop_wallet,,IN_STORE_PICKUP,DIGITAL,Paid Search,black_friday,58.44,1,B2C,False,COMPLETED
OL_0002583,ORD_0002583,2022-06-21,CUST_00756,74995113892,F,1996-01-31,VitaShop Premium,South,Store_021,Service - Personal Trainer,vitashop_wallet,,IN_STORE_PICKUP,DIGITAL,Paid Search,,166.6,1,B2C,False,COMPLETED
OL_0002584,ORD_0002584,2022-01-22,CUST_00757,68273746244,F,1992-01-01,VitaShop Pro,Midwest,Store_018,Device - Wearable,vitashop_wallet,,IN_STORE_PICKUP,DIGITAL,Referral,,550.82,1,PREMIUM,False,COMPLETED
OL_0002585,ORD_0002585,2025-06-11,CUST_00757,68273746244,F,1992-01-01,VitaShop Pro,Midwest,Store_018,Device - Monitor,health_plan,PlanC,HOME_DELIVERY,CALL_CENTER,,,446.8,3,PREMIUM,False,COMPLETED
OL_0002586,ORD_0002586,2023-09-18,CUST_00758,51848786067,M,1996-08-03,VitaShop Premium,North,Store_024,Device - Monitor,vitashop_wallet,,IN_STORE_PICKUP,DIGITAL,Social,,534.16,5,B2C,False,COMPLETED
OL_0002587,ORD_0002587,2025-05-09,CUST_00758,51848786067,M,1996-08-03,VitaShop Premium,North,Store_024,Device - Monitor,vitashop_wallet,,IN_STORE_PICKUP,DIGITAL,Email,black_friday,746.28,5,PREMIUM,False,COMPLETED
OL_0002588,ORD_0002588,2022-08-03,CUST_00758,51848786067,M,1996-08-03,VitaShop Premium,North,Store_024,Service - Personal Trainer,health_plan,PlanC,IN_STORE_PICKUP,DIGITAL,Referral,new_year_promo,95.9,1,B2C,False,COMPLETED
OL_0002589,ORD_0002589,2022-11-24,CUST_00758,51848786067,M,1996-08-03,VitaShop Premium,North,Store_024,Device - Monitor,health_plan,PlanC,HOME_DELIVERY,DIGITAL,Referral,brand_awareness_q1,241.91,5,PREMIUM,False,COMPLETED
OL_0002590,ORD_0002590,2024-10-19,CUST_00759,08153717890,F,2005-12-22,VitaShop Pro,Southeast,Store_010,Service - Personal Trainer,vitashop_wallet,,HOME_DELIVERY,DIGITAL,Referral,,233.49,5,B2C,False,COMPLETED
OL_0002591,ORD_0002591,2025-07-17,CUST_00760,21513065887,N/A,1959-03-03,VitaShop Express,North,Store_014,Device - Wearable,vitashop_wallet,,IN_STORE_PICKUP,CALL_CENTER,,,157.23,1,B2C,False,COMPLETED
OL_0002592,ORD_0002592,2025-07-22,CUST_00760,21513065887,N/A,1959-03-03,VitaShop Express,North,Store_014,Service - Personal Trainer,health_plan,PlanA,IN_STORE_PICKUP,DIGITAL,Paid Search,,249.37,5,B2C,False,COMPLETED
OL_0002593,ORD_0002593,2022-03-04,CUST_00760,21513065887,N/A,1959-03-03,VitaShop Express,North,Store_014,Service - Personal Trainer,credit_card,,HOME_DELIVERY,CALL_CENTER,,,171.69,5,B2C,False,COMPLETED
OL_0002594,ORD_0002594,2025-02-13,CUST_00761,39394951953,F,1987-05-30,VitaShop Express,Midwest,Store_008,Supplement - Protein,vitashop_wallet,,HOME_DELIVERY,DIGITAL,Direct,brand_awareness_q1,44.21,3,B2C,False,COMPLETED
OL_0002595,ORD_0002595,2025-10-18,CUST_00761,39394951953,F,1987-05-30,VitaShop Express,Midwest,Store_008,Service - Personal Trainer,health_plan,PlanA,HOME_DELIVERY,DIGITAL,Paid Search,,297.62,1,B2C,False,COMPLETED
OL_0002596,ORD_0002596,2023-01-08,CUST_00761,39394951953,F,1987-05-30,VitaShop Express,Midwest,Store_008,Supplement - Protein,vitashop_wallet,,HOME_DELIVERY,DIGITAL,Direct,,54.25,4,PREMIUM,False,COMPLETED
OL_0002597,ORD_0002597,2025-05-28,CUST_00761,39394951953,F,1987-05-30,VitaShop Express,Midwest,Store_008,Supplement - Protein,vitashop_wallet,,IN_STORE_PICKUP,CALL_CENTER,,,133.18,3,B2C,False,COMPLETED
OL_0002598,ORD_0002598,2025-04-11,CUST_00761,39394951953,F,1987-05-30,VitaShop Express,Midwest,Store_008,Device - Monitor,health_plan,PlanB,IN_STORE_PICKUP,DIGITAL,Referral,black_friday,210.95,1,B2C,False,COMPLETED
OL_0002599,ORD_0002599,2022-10-03,CUST_00762,52631533031,M,1994-02-04,VitaShop Pro,North,Store_009,Service - Nutritionist,credit_card,,HOME_DELIVERY,CALL_CENTER,,,173.85,4,B2C,False,COMPLETED
OL_0002600,ORD_0002600,2025-06-10,CUST_00762,52631533031,M,1994-02-04,VitaShop Pro,North,Store_009,Supplement - Vitamins,health_plan,PlanA,IN_STORE_PICKUP,DIGITAL,Email,,104.13,4,PREMIUM,False,COMPLETED
OL_0002601,ORD_0002601,2022-07-20,CUST_00763,90710815828,N/A,1997-11-21,VitaShop Express,Northeast,Store_002,Supplement - Vitamins,health_plan,PlanC,IN_STORE_PICKUP,CALL_CENTER,,,82.66,3,B2C,False,COMPLETED
OL_0002602,ORD_0002602,2022-06-13,CUST_00764,21686832402,M,1952-11-05,VitaShop Premium,Southeast,Store_025,Service - Nutritionist,health_plan,PlanC,IN_STORE_PICKUP,DIGITAL,Social,brand_awareness_q1,112.74,3,B2C,False,COMPLETED
OL_0002603,ORD_0002603,2024-12-03,CUST_00764,21686832402,M,1952-11-05,VitaShop Premium,Southeast,Store_025,Device - Monitor,health_plan,PlanA,IN_STORE_PICKUP,CALL_CENTER,,,338.4,5,B2C,False,COMPLETED
